pose,left_elbow,right_elbow,left_shoulder,right_shoulder,left_knee,right_knee,left_hip,right_hip,left_ankle,right_ankle,left_wrist,right_wrist,spine_angle,nose_x,nose_y
warrior2,166.30062269896283,174.12874636506714,97.63501059651605,94.02034702935305,124.62320513710165,168.57247375991346,119.60102881288212,154.22567029857518,132.00970530570976,155.30100541039036,172.2562283378152,170.07669653337763,88.43009855218475,0.5485447645187378,0.13914644718170166
warrior2,166.4571450486362,171.22108170639567,94.5375703201334,109.71007298108589,173.66033616397127,131.68785728225,142.44375142949127,114.5729019283311,176.32584075675868,132.21786517510876,173.22033182592907,169.15116188148804,93.81848834190833,0.4225342273712158,0.18489670753479004
warrior2,177.16718377644915,177.41436944921668,95.89396001597373,103.0363032557488,177.3577581015234,103.29936251235533,132.392349080537,89.69089137675843,146.1845297176742,119.12411224460715,176.7060166655251,172.33722894343356,93.3957981298546,0.47546058893203735,0.2494937777519226
warrior2,179.8779755168363,159.77066879274554,116.95964437333006,109.79066491513723,108.7845703089329,175.0867901916759,110.27840750920436,137.0801302915337,125.20264139973982,167.56692676172963,175.72544954227152,154.5347887672624,82.81853158022386,0.3623228073120117,0.42020654678344727
warrior2,178.2558613006325,171.26163760163803,98.86659713188416,93.47890319046894,104.3421735027355,175.40480290050468,99.15820459492836,141.2866789888592,126.911187874617,156.85026082902468,173.709129276312,171.1909149380385,89.51245145854631,0.5611538887023926,0.11982472985982895
warrior2,170.90381571607057,170.94115334938962,92.16104353672834,102.58391459971784,175.92832165996214,97.6285282328279,139.21810328843634,92.90079522954915,155.34213103925416,124.45966464798988,179.49388599674455,172.21416980345683,84.45391495859936,0.4145066440105438,0.13675881922245026
warrior2,179.0619686778255,176.62139414754927,111.89685209945895,89.99797595033516,112.54124105405361,177.47539217280007,88.91563704259315,128.74041006705278,123.95318071010354,154.28919729510426,179.98416017829203,175.29156260879824,74.92132225572493,0.5462625622749329,0.3908303678035736
warrior2,169.89813984218458,172.73235504133552,88.5885538133274,88.41732888760922,101.98093395340044,177.98818123104036,94.50307809724951,134.2266671038599,117.55763863186444,127.34993330901098,175.52874400021676,169.97668421224648,91.13584871796655,0.5990960001945496,0.12063353508710861
warrior2,159.7465042146105,171.344965779848,176.33628946185772,179.91021782601186,178.2075901360972,98.57294745313834,130.94653036042476,103.36550932958505,106.49728293413236,120.5888720156637,150.83773399856122,157.3100869723524,77.21623525637251,0.44154155254364014,0.3749861419200897
warrior2,173.50786977723962,169.3496645061899,95.75549775996248,87.36580379258261,101.75193611017204,171.8853632558833,116.18041818365286,135.15381184307859,122.75689429104082,152.45732350352466,174.26015326438784,166.31486384804458,87.52806375984511,0.5479438304901123,0.10216902196407318
warrior2,164.17694105324153,173.20628800702085,120.1434387736912,100.46772380138731,133.44818501501845,177.93116374960653,144.98968385912752,150.8138862082779,109.21934470313995,176.89085944913325,169.87251712239149,179.97443084486073,86.07254266670702,0.2575550079345703,0.43625032901763916
warrior2,178.5473999947697,175.87462473019846,95.22422683688116,100.90596066044077,175.2426772589197,115.69164883376976,139.61098820282598,114.95825577740086,139.07097169471524,128.20869294789304,178.55664386007737,176.76642384871872,96.11011159799745,0.5441980957984924,0.41929519176483154
warrior2,170.5501788079028,179.4527171673257,95.24203188579229,95.59140068606396,104.57538931126653,177.64957036911193,96.338774693765,124.83614236071729,108.89503178211243,150.56699795889716,179.42061558517048,179.69245441201494,82.5722545533942,0.43866580724716187,0.12951529026031494
warrior2,157.48110801892378,156.55830348807567,85.73208836999159,79.62700510836352,177.7445427614781,137.9085495230555,148.14177994915988,131.6973402470435,157.13063132926,117.73648266278249,173.48396947054084,178.23088453215848,89.70140501376198,0.6036112308502197,0.25400668382644653
warrior2,179.98713599944634,177.5431090292481,90.52209467071842,96.09279205287311,179.25487852716023,120.93143393362355,130.01993010430212,115.61350562958637,171.5496095409118,109.71044841639758,171.77601805793307,178.04939006218422,86.56815911454669,0.5147035717964172,0.2843623459339142
warrior2,179.07057560883945,171.48866378892922,94.66432632400675,109.52862100649727,173.8138706005762,114.62198499056701,129.66068989183125,86.5086762429383,127.17407979041076,115.46187969872304,178.05491361839339,174.457631554731,87.69965866297241,0.4111054241657257,0.543760359287262
warrior2,162.9629882193498,177.76025369478046,86.85679339228928,48.9111847009946,99.59498878395169,176.58809307976537,105.26062933111858,126.07639562982834,117.06727163829979,173.8793675178888,170.84058294448852,152.78093322269348,72.17568856669831,0.4797636568546295,0.3606312870979309
warrior2,152.23888890624355,161.06518020539232,81.09996036262035,86.08755794249888,178.10642635341725,144.50655631913227,151.30152287643023,132.87058469285742,160.60163369486463,151.7457159418393,163.40230281604713,168.38857724458893,95.31857318314013,0.47600895166397095,0.09199557453393936
warrior2,174.32796123914056,176.90418297831303,97.17430353024783,93.42749094750354,177.76153066511577,103.59964817202574,122.0609736049912,94.04807366371904,164.28184227715965,108.91083605408775,174.3098485976802,177.40413991528456,74.59810191720327,0.43121278285980225,0.43109261989593506
warrior2,173.18286969029495,178.35375522066332,99.7695896465844,108.7224326663057,179.5402449385684,111.10910768458307,135.17467631182498,103.11633419461646,140.39464879447704,134.6958050213467,174.51855177788283,172.0964256292607,88.53048894970327,0.5355329513549805,0.2498168647289276
warrior2,159.8899314145111,167.21650081659314,86.96748200425493,74.68771584912314,98.53932690961676,177.47561067448495,94.9340890036062,141.38479465537438,135.77798509172018,156.17718783648576,179.68688069922564,167.8830704711304,80.77024010710389,0.5389326810836792,0.34731945395469666
warrior2,174.52266767615822,176.2022506588137,115.18887256460633,89.69344749128327,174.10480872202206,109.74862932066313,118.67856099457092,109.53451172291001,132.52058888179621,108.35097416691663,172.22248635571253,179.6249921662795,67.01319426255108,0.3309412896633148,0.20016008615493774
warrior2,175.19445284128096,156.5734211756231,37.11631142618163,175.654145493702,168.53231897671955,109.27910954731168,106.65423698903898,113.43295151740045,151.44421416736427,135.79246016557227,174.48108264400835,174.17759875401927,140.43575026839656,0.6251729130744934,0.25340303778648376
warrior2,175.3213001384005,175.69771888738617,83.01278413423093,106.60347431183362,173.56335468463493,104.5493362662265,124.79727851205855,92.48594493538292,178.28901279726279,116.4208397404008,166.0714256464927,179.85036905885477,89.65812029405754,0.5101165771484375,0.3221680819988251
warrior2,174.52845873636,170.8946271154647,77.42601464371728,102.71003315007374,178.6844074857857,117.15639738257221,139.6771335412354,101.56657021542901,165.05264133001182,122.98664716057698,153.96526948320925,166.77023015016607,96.3408478747055,0.449286550283432,0.20663544535636902
warrior2,177.24640255166227,164.7504727434667,82.19389193189598,95.28615567091254,169.27271342818838,113.9568956053908,140.96011393003764,105.12646366137494,162.53854913733426,126.11793706400539,159.54604870615327,176.4723491366895,85.79407496596968,0.42724451422691345,0.35431531071662903
warrior2,171.89389293964496,172.8176312532183,98.34955869248172,97.32675375329138,173.9782031131422,127.68793843286142,147.91624854359307,111.33888883047177,137.6059009923074,123.22596362121212,166.59933131924325,176.39602542641336,91.45694078412663,0.45719507336616516,0.21829979121685028
warrior2,174.9815310095155,173.7120085237991,92.73236383993405,98.06340992914005,161.23717794660715,86.93138375489605,109.40212875814217,75.60800199232627,136.61417074253993,125.72489134903012,172.9412373572114,177.8178168173804,83.23548437996944,0.44523561000823975,0.3479807674884796
warrior2,179.87272493059822,166.25607201979193,100.40863117679076,91.43085094784969,99.71824320506722,176.40050313783217,105.74332300245266,141.28559125251275,115.95561659676187,124.9277629968054,119.78059219556323,141.90242139831724,81.78289955285112,0.44176650047302246,0.2786470055580139
warrior2,15.71630339826397,171.20695335636546,90.37093296138593,83.81127020177779,30.44626428060426,67.10716491125645,159.5552522442089,118.58421989617639,91.58758565921526,142.55683121941425,162.98282644305536,169.6116826907856,89.72455372277489,0.7782983183860779,0.2249564826488495
warrior2,171.65821092184024,172.97080642393462,96.56621343924107,104.4503702404622,178.31078825506594,119.48545315432031,138.2638990999123,103.54467580223348,163.28797093408093,121.44035731898069,156.5482955935863,179.19990119576488,86.51346354326688,0.43603646755218506,0.18003378808498383
warrior2,168.4238422133148,162.8667838408612,80.59607026424747,115.4264455494621,178.27031596318764,144.6927999990725,153.22507562309144,129.5462299564434,165.3703947860209,142.44300553742912,176.73339360865387,165.24775158016985,86.25397601239716,0.720775842666626,0.2413244992494583
warrior2,172.62990701721296,176.3044279869851,136.75658971234762,60.70022944077247,161.0744940471918,106.84892384533639,176.76711888679372,36.46729142587168,147.19851050280775,121.16070970201108,168.44409780819726,177.33987287201157,70.86759665967132,0.26313039660453796,0.4594263434410095
warrior2,179.59316587133156,174.0324690725128,106.6192041039153,105.64431087951166,175.6389326365505,126.16555786622304,142.27322758518912,118.52449703078716,173.89634668936245,122.06727222026811,178.0824264935412,169.8345590136484,80.8346973664819,0.5366775393486023,0.3357696533203125
warrior2,89.32263713689312,152.1302706160772,35.41494734649885,41.82275337903935,178.09316980111015,147.42372687838855,161.1349537362548,133.5621544150849,175.93885139802947,134.40145725329444,137.80830449693875,166.62133503726605,81.97252359608626,0.5618932843208313,0.1424013376235962
warrior2,174.45100236281698,179.29029963070388,171.25392436503168,19.79042029148324,134.40350024257646,179.0082527363158,136.81480736651062,141.93563863119527,126.9406801460613,159.2750973890387,176.9865160630711,177.16629060379717,34.82330081137669,0.4611063599586487,0.24129489064216614
warrior2,167.53402849136793,172.4439321339325,178.64143925793465,179.98152262839406,175.00831545839543,104.87474304243817,146.72632556696513,115.12984195570439,130.22433383306722,123.94058127815384,165.52992725008934,169.03070205712606,99.45297900883406,0.4187050759792328,0.37230342626571655
warrior2,168.79100450724192,170.90356918393323,38.13611066868729,100.12805428404558,97.67989190583893,171.04174757183134,83.40816649132216,121.49110132017421,126.6029141374419,157.01711989481345,172.10734054152198,173.05669660200078,88.4209073740474,0.41516411304473877,0.21591657400131226
warrior2,152.50467975258857,172.41408868265836,36.988878266701356,109.96776735196377,9.146016391065967,56.21499690314385,176.52565250321987,148.19776716464403,32.91347788488956,100.72575575214827,159.71096659365827,167.6758867299572,96.72186157273461,0.49643391370773315,0.42268797755241394
warrior2,177.34002233007263,178.3812616127188,109.13773411227587,68.5685394015891,132.92019635467858,178.7087789163921,111.28955129890123,134.60530946336561,119.64730282641771,160.0209186413524,178.68356317161692,176.65397974907825,77.74657789174577,0.6036300659179688,0.5482314229011536
warrior2,167.2857654909491,171.70901875255976,99.27150693506405,97.21613223943677,176.52039406871592,105.76106831112473,127.58879059333468,99.7166109421891,152.20167950557797,124.26210656008584,172.78340145636494,175.2731389796181,90.67267135941745,0.48888516426086426,0.1932268887758255
warrior2,177.9079947569961,175.86409503068668,106.52742080290398,93.35044319522984,118.44216237256171,179.2107339915301,115.19093929572124,150.9936450056187,135.48122484822508,172.08794072912113,178.11803266684083,167.17193144960993,89.06529649230907,0.2708205580711365,0.16129250824451447
warrior2,173.18245208353108,173.45457456469418,63.24237533628589,74.22391506390495,174.74056453793318,115.18909760453029,145.60899436953477,104.2054546265284,177.36736093576022,126.92663792683075,170.30576713140803,174.48221478116432,94.65765903950984,0.2864967882633209,0.16812071204185486
warrior2,171.94849464781586,171.5501744120203,127.46213468589133,50.65878427609162,109.28342699370684,175.5604235149047,103.9620887119932,133.44253854427495,126.42871223667399,162.93274648379014,179.9712239835737,160.67304275430695,75.8726184879837,0.4734397828578949,0.23402054607868195
warrior2,174.93932176913899,178.7009261088881,105.57426211759423,95.47935885527967,107.21570221494008,175.6998686499949,84.73606361598642,119.41363696235493,119.66619971981005,121.94296210334154,171.99509462101648,175.64405097549795,77.46744241329748,0.5254542231559753,0.3546717166900635
warrior2,174.05062492940192,174.2324133614155,94.43894075147698,101.83357740874493,175.73158529339682,103.5393574338861,133.8033174127002,84.2278671604883,159.5403042405972,130.816174230193,156.53671919841267,176.30074616636972,82.30588608424637,0.42322874069213867,0.1429942101240158
warrior2,177.91907511335177,173.57210440130515,99.43034662832771,99.59741000555107,105.8557364899491,173.16710553420995,109.60257321659952,139.60352553875197,115.61013175116061,124.17187030530559,162.6093297272855,179.03968028284308,84.59161385320108,0.5702546238899231,0.2747208774089813
warrior2,175.90446222920502,179.0355856979813,107.11051335653264,101.62037452542825,132.971724860822,178.05893657635312,131.75398126798535,149.38454573919458,133.09180522182314,165.4731080094847,172.557844780786,164.32092317465322,83.52748503764755,0.37695246934890747,0.10458768159151077
warrior2,178.72501019977088,176.6299212161351,88.61249393070038,106.133055842575,171.1389307276342,92.2161075519286,124.24708588117464,72.50585559280921,166.38929540550052,118.10419934825362,163.65006106489318,173.47980117001256,81.66869803928171,0.41793423891067505,0.2988987863063812
warrior2,164.4403958007504,158.74746290018155,89.21565665687899,89.82692395070477,174.64384531448073,118.75265292521358,135.97619723270228,102.90898870229307,173.03985922767257,135.04485615633936,176.13118841312243,170.78888114261377,89.7939746662247,0.537510335445404,0.18105271458625793
warrior2,176.36403955180347,169.1119979391182,56.67886724110459,163.184961559919,175.8327095958985,67.05027382749795,82.52954160938489,130.82790688038386,170.85317907802641,73.34261259183035,171.20363663772005,166.92790922781353,96.9289086014557,0.5777987837791443,0.5019140243530273
warrior2,170.06980197969023,177.94753695583444,133.03146712894423,70.74879399982419,178.05395822909264,96.12301414088064,178.9047347507701,23.50900306397324,162.92811263341113,133.09936745801306,171.2785628378687,137.50168560946972,46.436751528784185,0.35009732842445374,0.44803521037101746
warrior2,175.47961538386937,171.85304025490424,93.73975302307821,96.41267703719919,177.04447780662457,98.95397599076534,126.40982370464678,94.06090477877306,164.13001722342415,114.84248961017403,171.80497184152748,168.25418099984358,86.81538263874091,0.5388330221176147,0.18657110631465912
warrior2,176.29416980858787,178.06124923460908,100.09998097820099,100.13357643346086,99.17584065306323,173.85460841158627,102.65554197621307,132.9450232738924,124.13216291742043,139.8984816325777,170.30437452455038,176.67859058127996,83.89933185183659,0.7199267745018005,0.34953323006629944
warrior2,166.71201242084794,176.22478184424222,98.00037628636854,98.4202386808505,175.73985879481063,130.93377526782587,151.73790494320855,121.82088393739852,168.27465703731613,132.40996028038552,177.87198112820008,173.75070863672033,82.55081743787609,0.5066663026809692,0.23208582401275635
warrior2,177.9559291743255,178.5646278529282,101.91058424255084,101.29170671942494,179.08989988282084,118.57460513070788,114.17323365713517,91.28936541923348,163.72809550535882,129.0949851313258,179.4565326591727,170.7306322265232,86.72767804022634,0.5705424547195435,0.15834631025791168
warrior2,176.0514926134565,179.43882174327265,102.73658260763314,109.41747735149775,177.19611203215462,117.35468538379328,131.33668201473228,98.11941259187205,177.46142090325523,132.37684487950983,167.63005338223007,175.880258322407,86.07877726281839,0.38037389516830444,0.31787678599357605
warrior2,175.9295352866146,168.5199593388739,99.09301505337868,100.77444630537643,175.89111773245997,94.02566069191784,122.57588827252061,87.02027508937374,174.49452167393144,105.15126165229611,168.92763599094692,166.63542645886312,89.18322590912122,0.576819658279419,0.16845589876174927
warrior2,166.49710003976267,155.5161000416214,160.5680528834623,157.33715906950954,164.07635600259488,164.4898917771162,94.01139200886378,178.89416592028672,120.99347534949355,111.0840117991092,146.6910764681213,144.2899840842473,96.51930319902118,0.6404113173484802,0.4556693136692047
warrior2,172.9182740295842,162.6585631330975,88.10600094967161,97.16454656019977,110.7761059138125,138.7547764589651,122.63168332936263,153.06044299801104,151.33305864415146,169.8088085661775,140.09573579516018,172.55482953520354,79.00964713372782,0.37267521023750305,0.26461660861968994
warrior2,177.8780229310615,177.0801120478969,87.68241231225127,95.81215326796138,173.9531920417575,119.67772731553397,125.45425654481636,110.2098037703752,125.42405375471932,112.37159136259558,169.3611813900959,169.73499147069325,88.87211514886297,0.4110635817050934,0.17580582201480865
warrior2,164.02230587300247,167.67759354232496,99.51871530434758,84.37146316800695,98.35550058491768,175.48185181958235,93.12908624108007,128.4809665219253,95.63679225182426,125.20726082658283,173.54443535078258,179.95660040148118,75.87915554542028,0.4441816210746765,0.31296518445014954
warrior2,177.2213425439801,178.25789090592536,104.2300406658861,100.26440882792726,107.27390832736029,176.33144819073732,96.4769311554075,137.90719011723198,114.67425850132193,165.90153981361863,170.3438806697597,178.68993956900394,80.91757857973576,0.4499826729297638,0.16545931994915009
warrior2,179.90241547649046,174.24430496702638,91.95066813433218,99.07408976735728,100.82591511479927,176.00621842768862,88.74585911269835,109.61984364202175,124.17683504748344,169.19122047536362,178.1217093701422,177.4740615869818,85.60440493130811,0.5433333516120911,0.407676637172699
warrior2,176.29416980858787,178.06124923460908,100.09998097820099,100.13357643346086,99.17584065306323,173.85460841158627,102.65554197621307,132.9450232738924,124.13216291742043,139.8984816325777,170.30437452455038,176.67859058127996,83.89933185183659,0.7199267745018005,0.34953323006629944
warrior2,172.29937532917245,172.51773029797806,95.47045931556367,80.68657757751515,102.65679749433474,176.59302490957185,98.62742692838314,139.7782231590687,131.72679922910464,155.86073394282678,167.1198042795632,174.42406302808112,76.89051695781575,0.5785530805587769,0.2040284126996994
warrior2,141.31902548317154,160.4417929954776,26.481809241192877,2.452269862280882,106.1632896514254,175.7687947874521,12.872327930373553,165.56476994974724,106.30077586147435,163.337207641856,158.65295657651188,161.31454992934792,83.19655609339164,0.5199926495552063,0.7150351405143738
warrior2,171.0918368040335,173.0209459348975,168.61751447972318,170.5970957349581,178.8893928754528,120.25872444035552,125.15587298360549,113.9867928538589,124.99007975138494,134.21536468019,175.17462401081303,169.5583302674145,99.15753958442076,0.378159761428833,0.34053146839141846
warrior2,170.44534075548287,175.25712288542044,179.7437059901371,171.8850072130015,168.58175786614083,97.8302605147432,131.54274145687435,97.42071518068083,126.72074254093515,103.32536026836966,174.29436555905565,173.12893436244542,60.113300435585614,0.5030015707015991,0.3980691730976105
warrior2,175.90446222920502,179.0355856979813,107.11051335653264,101.62037452542825,132.971724860822,178.05893657635312,131.75398126798535,149.38454573919458,133.09180522182314,165.4731080094847,172.557844780786,164.32092317465322,83.52748503764755,0.37695246934890747,0.10458768159151077
warrior2,174.71594053602956,167.04882234031604,112.03819957513583,91.79261848783888,98.01452421541228,169.48858375593323,88.06957107555128,142.02955915681716,125.53783894828261,150.32638194862946,174.4039182618618,176.9322422523655,77.63855067592675,0.5461567640304565,0.43106016516685486
warrior2,174.60760637903553,177.45047329665934,95.78578781470445,110.01457150510086,178.70037715034002,122.54173896793252,140.99791123104583,109.87716552965964,147.36370606914153,135.7591806542235,179.67001796637223,171.00824610432494,88.94775626125778,0.5395928025245667,0.12504291534423828
warrior2,173.20458515943903,173.0446592760244,84.11841578240437,89.95483698592318,175.2776173172645,119.41291558661516,128.6635831171679,110.32325625514397,140.18857749711086,117.47978108554403,163.19743360395444,176.5927481874351,86.13263012483816,0.3907417953014374,0.2873626947402954
warrior2,173.97301555669642,174.55739074806286,100.95541481421536,94.98833588117282,104.87169998916792,178.56497047782963,95.61195576771486,132.1946279909932,122.38660631606035,149.31327390665138,178.53885429132222,176.78776736303897,83.41161135579858,0.5596227049827576,0.2109367400407791
warrior2,178.6002899196096,175.00246314436478,95.57747390690714,85.02405905141103,176.45460041808158,126.64947135498757,145.94009776126117,118.25765459162659,138.3808046429111,129.46081755507106,154.95432878596137,178.43464082142984,89.44688037711677,0.484556645154953,0.3335703909397125
warrior2,179.63170692190204,172.07836788841598,156.0922203600331,164.0610204599897,85.92007816835391,171.83253651088597,99.4906911179017,114.95415251144038,113.92882037368834,79.2617879931078,175.2620750394879,173.79443592969676,123.75679883167942,0.5006605386734009,0.3195643723011017
warrior2,164.9390580977411,167.73978328329306,83.04242847079222,92.57649546782854,179.31675188333227,123.49327792702016,137.29351584686432,110.18702750929677,174.9680820202318,117.18542618068939,149.17969892056564,158.8646344294329,80.63273678399342,0.6254181861877441,0.2625109553337097
goddess,37.3805744270348,39.68472446655625,29.70028889063525,26.60080682424274,87.532214568249,86.17593794914565,86.68513346518723,89.7019269542198,119.61436703375085,107.52800149473279,138.04238201266745,141.08338426509317,84.36896470634412,0.5059694647789001,0.31235116720199585
goddess,100.86798434052298,94.28402922069684,104.16347444130936,96.12481070854602,117.72036823845514,126.00871223041143,112.06191603102475,123.400870529646,133.2595252850673,136.39884429278771,167.06382618405047,168.66667232917322,83.74315587659311,0.5273005962371826,0.24082501232624054
goddess,108.11248435565398,99.29550889469589,105.61325246351358,105.917254859597,113.19342501951976,108.42044205173526,114.6508140132807,111.15462016301029,107.52536172270884,101.4319380355679,161.79957887265186,171.83614659434613,81.65472577201726,0.49045899510383606,0.20763999223709106
goddess,100.89481139223851,92.9266384214385,81.31131667970514,71.20090560029081,147.4215565741528,145.93618123344652,141.37988467162208,140.90869041560126,145.98594973733566,133.8002127307687,175.317659325792,179.2482801485323,85.8827211519631,0.5088116526603699,0.25104987621307373
goddess,175.125066900247,177.4964362898536,170.86522900385387,170.27347764110044,176.0255496768623,178.5444179936142,166.92503935062498,167.64059334650491,158.25425217546987,155.63393678937373,178.20001627762485,177.17934980625978,92.6106891985159,0.7545276880264282,0.2798624038696289
goddess,61.3727164296229,59.46192877098763,21.15095176574905,19.464416499633376,113.42585930329022,111.53615784699544,114.64767340193723,113.69422252879926,119.77130265692333,118.88762121958999,116.63147527379083,121.54763480149936,80.28038438997433,0.4816325902938843,0.29840055108070374
goddess,103.56698529512187,104.36599665532377,106.1847729542551,102.99362486460603,132.3574746558914,135.52864635333415,126.26650743787667,126.72384432464955,134.96527403134687,142.08420673944656,173.7970887373597,171.00086800601352,80.62204922101726,0.4317869544029236,0.25212016701698303
goddess,179.7820380360627,176.56330423017243,2.8800333833360625,3.6605923357056396,27.07347014465931,30.01995821118564,74.3693532114307,82.99486649458312,174.49541676927353,177.5389493459242,156.37814937523706,159.28090628801044,86.40714313833428,0.4751284420490265,0.17091389000415802
goddess,90.38509465498082,96.14351607086965,87.8020771584943,89.5702220158862,68.73265535874532,70.98074200700451,83.7072580878129,82.39437221145647,126.59372515181741,130.53917894647728,176.16053724609034,167.8675910922316,80.01192585233176,0.4578375518321991,0.3645368814468384
goddess,178.8318565999018,50.00953803140581,153.19146958840395,63.742191648058984,112.06130679453176,177.393979850239,116.91307828619223,134.5154256128145,136.0386259789505,137.8851888539392,172.65400377189346,178.96675084095511,48.74504245976654,0.5225252509117126,0.28075674176216125
goddess,116.29570742846482,102.14596233518097,112.65997425797612,100.59932742369233,138.5409071813127,138.35153006944574,134.96519910214406,130.9462420989276,126.96050567957948,133.91537567384552,169.7241616050081,173.83985904619408,82.10838239132295,0.5124921202659607,0.22703620791435242
goddess,45.40789183724559,41.91716013338096,21.448828906522024,21.784961578703353,95.12778114476612,96.58723128511294,91.23358964188196,91.67978786067886,135.31789989813652,134.15650681519875,133.60503769978268,134.88899940612205,81.64483165816326,0.6295915842056274,0.20611493289470673
goddess,48.76755468866665,49.25179119822381,19.492281865436073,15.504600438711744,113.62181000294987,119.18597331409217,104.92427902577438,112.92079722486486,121.71351223567251,124.059380840579,128.91081690512237,131.44753535431946,85.5660490545373,0.5006730556488037,0.14068442583084106
goddess,127.72262244443303,116.98572672969964,40.64865556971329,42.6700621858119,130.26783856550526,132.28138861590242,117.23884639980805,123.22242626322418,130.07558367370882,134.0364856906108,165.9976199933391,151.93165006917124,85.7437470565273,0.5568063259124756,0.4083031117916107
goddess,12.894108541569404,54.470733806431596,23.154022563971925,1.0304314088397568,117.37984662446112,169.20425678866513,120.55112912877449,152.22443690347842,112.78198780198565,177.47293546099053,167.72680528841582,132.19109925525765,92.91411612502924,0.5173689723014832,0.16247381269931793
goddess,24.45734305017795,26.250339562623687,11.528137974388788,9.709982288723692,112.10142193873597,116.98552729311974,109.38995163571904,115.14191046309676,124.7372620145902,125.3002709642974,158.06193359400757,146.49314860980107,84.1364145100074,0.4999888241291046,0.1424320787191391
goddess,91.60653944069769,99.95179440498461,68.81416987839172,72.51163590615741,136.36456085009405,136.39447696995452,128.4710296384558,125.5064861085529,155.0574698160883,158.4473575555829,169.89077947721233,170.55073043859844,85.85709892020348,0.5072107315063477,0.37609145045280457
goddess,91.60653944069769,99.95179440498461,68.81416987839172,72.51163590615741,136.36456085009405,136.39447696995452,128.4710296384558,125.5064861085529,155.0574698160883,158.4473575555829,169.89077947721233,170.55073043859844,85.85709892020348,0.5072107315063477,0.37609145045280457
goddess,92.06552381748791,80.98160766019224,92.88862767248581,95.52544598205505,103.18395623563123,109.04378342984901,101.56333133179021,102.51332918092857,103.44485505317051,102.27945054767719,149.47980790482603,166.27184398680677,80.90209061693568,0.4819053113460541,0.30485883355140686
goddess,176.2194415264677,176.70032041000857,168.94179514551055,169.22737353725802,114.46962939295037,118.28744183803482,114.4510297292427,116.92959957082476,132.52646748228022,133.25302737924693,171.68469976782367,174.07566167395143,84.11061629076045,0.4895402789115906,0.3291977345943451
goddess,113.23673262509689,112.903813340285,112.60986264023138,104.72881549361529,101.07749349040165,99.2908504040699,90.58842685192823,97.93117852316482,127.35467240416715,111.24892991862629,175.9462662014025,152.73830677391808,79.57095017683321,0.5001559257507324,0.2172183096408844
goddess,70.89782281418103,70.85334334983551,68.28006019551434,71.93484676985517,119.22252493667091,118.38211504138592,113.9394973482698,114.39276248272466,148.37357847866755,139.69674321823308,169.59214010845565,169.76276076158044,84.3518767876593,0.5172114968299866,0.2870959937572479
goddess,152.69328523000192,141.60991168682062,96.33669040509459,93.9681525817836,122.71081712488112,60.01433480921341,169.63624446657815,131.98625475133966,118.26116146546518,148.28144710388926,142.5715575204212,159.4781812005749,80.31717931074633,0.4994341731071472,0.21574799716472626
goddess,95.22353023499953,94.04294323309337,89.81676168764189,95.05728725347285,109.33629806887049,106.56318318454919,98.60599303588442,93.20512072168759,129.25368646793336,129.19935823275824,156.7098251191739,159.72121444755325,81.81842891397656,0.49050426483154297,0.3702442944049835
goddess,81.2024279669692,82.16045837446033,77.94708780005556,82.91731617152178,113.3081157929924,105.61541845364232,106.30175301605973,100.63110754451202,131.107497163947,118.94965391238426,162.0567031695525,166.1237618867098,85.6224958684366,0.537269115447998,0.2146446257829666
goddess,116.29570742846482,102.14596233518097,112.65997425797612,100.59932742369233,138.5409071813127,138.35153006944574,134.96519910214406,130.9462420989276,126.96050567957948,133.91537567384552,169.7241616050081,173.83985904619408,82.10838239132295,0.5124921202659607,0.22703620791435242
goddess,99.97684415360841,99.50192637285883,93.20057095235647,91.3264641128165,160.70242807788958,158.03950056194984,135.5433857302863,143.97318527368543,171.16242401807665,164.0040917605924,162.68283863961886,160.596118349448,82.84039733515783,0.513550877571106,0.19892561435699463
goddess,78.44038228435458,72.92988102475498,83.7761097650644,80.23146933694063,140.94035705289053,141.84218711920664,141.82651545486647,140.42978594398386,147.0036649166046,136.52396686107156,169.4362725759973,172.55607086570012,85.96780170181353,0.6444388031959534,0.37644505500793457
goddess,110.0274918192521,132.64288369513545,109.71391961351524,124.89157958610252,143.81720413712478,121.55309062259524,137.99177825429044,125.84581714518822,153.5890703158923,127.96250756328061,168.98807688747914,169.90021085681323,88.76109408224318,0.46668940782546997,0.24554677307605743
goddess,110.0274918192521,132.64288369513545,109.71391961351524,124.89157958610252,143.81720413712478,121.55309062259524,137.99177825429044,125.84581714518822,153.5890703158923,127.96250756328061,168.98807688747914,169.90021085681323,88.76109408224318,0.46668940782546997,0.24554677307605743
goddess,140.06493665334548,144.12071011396168,11.35144878160576,6.953413653066419,14.997698406754266,23.96491907918369,113.04395651023319,115.76906902194958,134.2428160373149,161.4680069581092,164.43182302874538,160.20852682171156,92.39793987920484,0.5179077386856079,0.2620317339897156
goddess,174.25438833800933,164.21945870375438,15.517924954177879,35.082714962899026,145.29795020786557,122.91706154235072,152.77683516642702,100.08800328044822,160.71727329616243,145.7806853032531,175.63099691971178,124.5478279007624,45.75133688690191,0.36466526985168457,0.2624809443950653
goddess,169.04569288875194,168.01700411066767,173.87662920629677,179.23511349471306,169.8586554315295,173.07339622094852,144.4772040245259,170.19903053263315,136.62838614383506,168.48706106791963,168.9514219638459,158.2818698790774,79.42534336025062,0.7403470873832703,1.0350981950759888
